99.6767410952007	38.0344167334638
99.6767069296198	38.0344212833819
99.6766731594648	38.0344258333034
99.676639399313	38.0344303832273
99.6766056391643	38.0344349331538
99.6765718690187	38.0344394830826
99.6765381088762	38.0344440330139
99.6765043487368	38.0344485829476
99.6764705786005	38.0344531328838
99.6764368184674	38.0344576828223
99.6764030583373	38.0344622327634
99.6763692882103	38.0344667827069
99.6763355280864	38.0344713326528
99.6763017679656	38.0344758726012
99.6762680078479	38.0344804225519
99.6762342677335	38.0344849725052
99.6762002076213	38.0344880124609
99.6761661675125	38.0344910524191
99.6761321274068	38.0344940923798
99.6760981273044	38.0344971223431
99.6760638972045	38.0344995823087
99.676029657108	38.0345020522768
99.6759954270145	38.0345045122475
99.6759611969243	38.0345069722207
99.6759269568372	38.0345094421962
99.6758927267533	38.0345119021745
99.6758584966725	38.0345143721551
99.675824256595	38.0345168321382
99.6757900265207	38.0345192921239
99.6757557964495	38.0345217621121
99.6757215563814	38.0345242221028
99.6756873263167	38.0345266820959
99.6756530962549	38.0345291520916
99.6756188561965	38.0345316120897
99.6755846261412	38.0345340820903
99.6755503960891	38.0345365420936
99.6755161560401	38.0345390020992
99.6754819259944	38.0345414721073
99.6754476959517	38.034543932118
99.6754134559122	38.0345463921312
99.675379225876	38.0345488621468
99.6753449958429	38.034551322165
99.6753107558131	38.0345537821857
99.6752765257863	38.0345562522088
99.6752422957626	38.0345587122344
99.6752080557422	38.0345611822625
99.675173825725	38.0345636422932
99.6751395957111	38.0345661023263
99.6751053557	38.0345685723619
99.6750711256924	38.0345710324
99.6750368956878	38.0345734924406
99.6750026556863	38.0345759624837
99.6749684256881	38.0345784225294
99.674934195693	38.0345808925774
99.6748999557012	38.034583352628
99.6748657257124	38.0345858126811
99.6748314957268	38.0345882827367
99.6747972557444	38.0345907427947
99.6747630257651	38.0345932028552
99.6747287957892	38.0345956729183
99.6746945558162	38.0345981329838
99.6746603258465	38.0346005930518
99.6746260958798	38.0346030631223
99.6745918559163	38.0346055231954
99.6745576259561	38.0346079932708
99.674523395999	38.0346104533488
99.6744891560452	38.0346129134292
99.6744549260943	38.0346153835122
99.6744206961466	38.0346178435976
99.6743864562021	38.0346203036856
99.6743522262608	38.0346227737759
99.6743179963228	38.0346252338688
99.6742837563877	38.0346276939642
99.6742495264559	38.0346301640621
99.6742152965271	38.0346326241624
99.6741810566016	38.0346350942653
99.6741468266792	38.0346375543706
99.6741125967599	38.0346400144784
99.6740783568439	38.0346424845887
99.6740441269309	38.0346449447015
99.6740098970211	38.0346474048167
99.6739756571145	38.0346498749345
99.6739414272111	38.0346523350546
99.6739071973108	38.0346548051773
99.6738729574135	38.0346572653025
99.6738387275195	38.0346597254302
99.6738044976286	38.0346621955603
99.6737702577409	38.0346646556929
99.6737360278563	38.034667115828
99.6737017979749	38.0346695859655
99.6736675580967	38.0346720461056
99.6736333282214	38.0346745062482
99.6735990983495	38.0346769763931
99.6735648584806	38.0346794365406
99.673530628615	38.0346819066906
99.6734963987523	38.034684366843
99.6734621588929	38.034686826998
99.6734279290367	38.0346892971553
99.6733936991834	38.0346917573151
99.6733594593335	38.0346942174775
99.6733252294867	38.0346966876423
99.6732909996429	38.0346991478096
99.6732567598023	38.0347016179794
99.6732225299648	38.0347040781515
99.6731883001305	38.0347065383262
99.6731540602994	38.0347090085034
99.6731198304714	38.0347114686831
99.6730856006465	38.0347139288652
99.6730513608248	38.0347163990498
99.6730171310061	38.0347188592368
99.6729828911906	38.0347213194264
99.6729486613782	38.0347237896183
99.672914431569	38.0347262498128
99.6728801917631	38.0347287200097
99.67284596196	38.0347311802091
99.6728117321601	38.034733640411
99.6727774923635	38.0347361106153
99.6727432625699	38.0347385708221
99.6727090327795	38.0347410310314
99.6726747929922	38.0347435012431
99.672640563208	38.0347459614573
99.672606333427	38.0347484316739
99.672572093649	38.0347508918931
99.6725378638742	38.0347533521146
99.6725036341026	38.0347558223386
99.6724693943341	38.0347582825652
99.6724351645686	38.0347607427942
99.6724009348063	38.0347632130256
99.6723666950472	38.0347656732595
99.6723324652911	38.0347681334958
99.6722982355383	38.0347706037347
99.6722639957884	38.034773063976
99.6722297660417	38.0347755342197
99.6721955262982	38.0347779944659
99.6721612965577	38.0347804547146
99.6721270668204	38.0347829249656
99.6720928270863	38.0347853852193
99.6720585973553	38.0347878454752
99.6720243676272	38.0347903157337
99.6719901279024	38.0347927759947
99.6719558981806	38.034795246258
